Datasource,Campaign,Daily,Clicks,Impressions
Google Ads,Touristik Routenplaner,03/29/19,9,369
Google Ads,Touristik Routenplaner,04/01/19,6,311
Google Ads,Touristik Routenplaner,04/04/19,13,324
Google Ads,Touristik Routenplaner,04/07/19,8,412
Google Ads,Touristik Routenplaner,04/10/19,33,931
Google Ads,Touristik Routenplaner,04/13/19,21,471
Google Ads,Touristik Routenplaner,04/16/19,112,2842
Google Ads,Touristik Routenplaner,04/19/19,158,3480
Google Ads,Touristik Routenplaner,04/22/19,136,2554
Google Ads,Touristik Routenplaner,04/25/19,148,3154
Google Ads,Touristik Routenplaner,04/28/19,208,4242
Google Ads,Touristik Routenplaner,05/02/19,129,2256
Google Ads,Touristik Routenplaner,05/05/19,230,4221
Google Ads,Touristik Routenplaner,05/08/19,187,3108
Google Ads,Touristik Routenplaner,05/11/19,196,3193
Google Ads,Touristik Routenplaner,05/14/19,168,2535
Google Ads,Touristik Routenplaner,05/17/19,224,3973
Google Ads,Touristik Routenplaner,05/20/19,193,2819
Google Ads,Touristik Routenplaner,05/23/19,250,4441
Google Ads,Touristik Routenplaner,05/26/19,191,3705
Google Ads,Touristik Routenplaner,05/29/19,156,3030
Google Ads,Touristik Routenplaner,06/01/19,185,3394
Google Ads,Touristik Routenplaner,06/04/19,176,2599
Google Ads,Touristik Routenplaner,06/07/19,245,3848
Google Ads,Touristik Routenplaner,06/10/19,211,3240
Google Ads,Touristik Routenplaner,06/13/19,229,4242
Google Ads,Touristik Routenplaner,06/16/19,167,3528
Google Ads,Touristik Routenplaner,06/19/19,184,3075
Google Ads,Touristik Routenplaner,06/22/19,155,2251
Google Ads,Touristik Routenplaner,06/25/19,173,2496
Google Ads,Touristik Routenplaner,06/28/19,124,2053
Google Ads,Touristik Routenplaner,07/01/19,94,1873
Google Ads,Touristik Routenplaner,07/04/19,44,818
Google Ads,Touristik Routenplaner,07/07/19,35,716
Google Ads,Touristik Routenplaner,07/10/19,199,3405
Google Ads,Touristik Routenplaner,07/13/19,180,3325
Google Ads,Touristik Routenplaner,07/16/19,218,3280
Google Ads,Touristik Routenplaner,07/19/19,38,1435
Google Ads,Touristik Routenplaner,07/22/19,28,507
Google Ads,Touristik Routenplaner,07/25/19,64,1097
Google Ads,Touristik Routenplaner,07/28/19,60,993
Google Ads,Touristik Routenplaner,07/31/19,53,1022
Google Ads,Touristik Routenplaner,08/03/19,105,2256
Google Ads,Touristik Routenplaner,08/06/19,104,2333
Google Ads,Touristik Routenplaner,08/09/19,7,375
Google Ads,Touristik Routenplaner,08/12/19,3,92
Google Ads,Touristik Routenplaner,08/15/19,6,263
Google Ads,Touristik Routenplaner,08/18/19,8,156
Google Ads,Touristik Routenplaner,08/21/19,8,264
Google Ads,Touristik Routenplaner,08/24/19,12,160
Google Ads,Touristik Routenplaner,08/27/19,4,108
Google Ads,Touristik Routenplaner,08/30/19,13,141
Google Ads,Touristik Routenplaner,09/02/19,3,89
Google Ads,Touristik Routenplaner,09/05/19,7,138
Google Ads,Touristik Routenplaner,09/08/19,4,142
Google Ads,Touristik Routenplaner,09/11/19,5,164
Google Ads,Touristik Routenplaner,09/14/19,3,103
Google Ads,Touristik Routenplaner,09/17/19,1,84
Google Ads,Touristik Routenplaner,09/20/19,6,91
Google Ads,Touristik Routenplaner,09/23/19,4,94
Google Ads,Touristik Routenplaner,09/26/19,6,191
Google Ads,Touristik Routenplaner,09/29/19,3,220
Google Ads,Touristik Routenplaner,10/02/19,3,183
Google Ads,Touristik Routenplaner,10/05/19,7,163
Google Ads,Touristik Routenplaner,10/08/19,0,108
Google Ads,Touristik Routenplaner,10/11/19,0,202
Google Ads,Touristik Routenplaner,10/14/19,2,323
Google Ads,Touristik Routenplaner,10/17/19,7,347
Google Ads,Touristik Routenplaner,10/20/19,0,117
Google Ads,Touristik Routenplaner,10/23/19,2,107
Google Ads,Touristik Routenplaner,10/26/19,4,96
Google Ads,Touristik Routenplaner,10/29/19,0,42
Google Ads,Touristik Routenplaner,11/01/19,6,140
Google Ads,Touristik Routenplaner,11/04/19,2,116
Google Ads,Touristik Routenplaner,11/07/19,3,124
Google Ads,Touristik Routenplaner,11/10/19,0,75
Google Ads,Touristik Routenplaner,11/13/19,4,124
Google Ads,Touristik Routenplaner,11/16/19,2,104
Google Ads,Touristik Routenplaner,11/19/19,2,71
Google Ads,Touristik Routenplaner,11/22/19,4,68
Google Ads,Touristik Routenplaner,11/25/19,3,95
Google Ads,Touristik Routenplaner,11/28/19,5,83
Google Ads,Touristik Routenplaner,12/01/19,3,305
Google Ads,Touristik Routenplaner,12/04/19,6,490
Google Ads,Touristik Routenplaner,12/07/19,6,439
Google Ads,Touristik Routenplaner,12/10/19,4,126
Google Ads,Touristik Routenplaner,12/13/19,5,206
Google Ads,Touristik Routenplaner,12/16/19,4,96
Google Ads,Touristik Routenplaner,12/19/19,6,193
Google Ads,Touristik Routenplaner,12/22/19,8,309
Google Ads,Touristik Routenplaner,12/25/19,7,496
Google Ads,Touristik Routenplaner,12/28/19,8,143
Google Ads,Touristik Routenplaner,12/31/19,6,218
Twitter Ads,Adventmarkt Touristik,11/14/19,6,1393
Twitter Ads,Adventmarkt Touristik,11/17/19,5,489
Twitter Ads,Adventmarkt Touristik,11/20/19,41,2736
Twitter Ads,Adventmarkt Touristik,11/23/19,36,3314
Twitter Ads,Adventmarkt Touristik,11/26/19,75,5938
Twitter Ads,Adventmarkt Touristik,11/29/19,40,4333
Twitter Ads,Adventmarkt Touristik,12/02/19,65,4280
Twitter Ads,Adventmarkt Touristik,12/05/19,105,7228
Twitter Ads,Adventmarkt Touristik,12/08/19,334,18245
Twitter Ads,Adventmarkt Touristik,12/11/19,286,17061
Twitter Ads,Adventmarkt Touristik,12/14/19,47,4232
Twitter Ads,Adventmarkt Touristik,12/17/19,131,7569
Twitter Ads,Adventmarkt Touristik,12/20/19,21,2942
Twitter Ads,Adventmarkt Touristik,12/23/19,19,2516
Twitter Ads,AT | PLA,01/02/19,17,1266
Twitter Ads,AT | PLA,01/05/19,21,1119
Twitter Ads,AT | PLA,01/08/19,17,1098
Twitter Ads,AT | PLA,01/11/19,18,825
Twitter Ads,AT | PLA,01/14/19,29,1042
Twitter Ads,AT | PLA,01/17/19,16,781
Twitter Ads,AT | PLA,01/20/19,21,903
Twitter Ads,AT | PLA,01/23/19,12,561
Twitter Ads,AT | PLA,01/26/19,2,449
Twitter Ads,AT | PLA,01/29/19,11,460
Twitter Ads,AT | PLA,02/01/19,10,408
Twitter Ads,AT | PLA,02/04/19,13,505
Twitter Ads,AT | PLA,02/07/19,6,387
Twitter Ads,AT | PLA,02/10/19,8,447
Twitter Ads,AT | PLA,02/13/19,6,346
Twitter Ads,AT | PLA,12/05/19,4,81
Twitter Ads,AT | PLA,12/08/19,14,828
Twitter Ads,AT | PLA,12/11/19,15,887
Twitter Ads,AT | PLA,12/14/19,12,688
Twitter Ads,AT | PLA,12/17/19,34,1210
Twitter Ads,AT | PLA,12/20/19,22,943
Twitter Ads,AT | PLA,12/23/19,11,936
Twitter Ads,AT | PLA,12/26/19,21,1155
Twitter Ads,AT | PLA,12/29/19,16,1021
Twitter Ads,AT|SN|Brand,01/01/19,13,28
Twitter Ads,AT|SN|Brand,01/04/19,29,57
Twitter Ads,AT|SN|Brand,01/07/19,22,72
Twitter Ads,AT|SN|Brand,01/10/19,21,49
Twitter Ads,AT|SN|Brand,01/13/19,18,45
Twitter Ads,AT|SN|Brand,01/16/19,26,57
Twitter Ads,AT|SN|Brand,01/19/19,17,34
Twitter Ads,AT|SN|Brand,01/22/19,31,61
Twitter Ads,AT|SN|Brand,01/25/19,24,49
Twitter Ads,AT|SN|Brand,01/28/19,18,39
Twitter Ads,AT|SN|Brand,01/31/19,22,61
Twitter Ads,AT|SN|Brand,02/03/19,13,41
Twitter Ads,AT|SN|Brand,02/06/19,35,69
Twitter Ads,AT|SN|Brand,02/09/19,19,41
Twitter Ads,AT|SN|Brand,02/12/19,19,50
Twitter Ads,AT|SN|Brand,02/15/19,8,28
Twitter Ads,AT|SN|Brand,02/18/19,8,31
Twitter Ads,AT|SN|Brand,02/21/19,9,27
Twitter Ads,AT|SN|Brand,02/24/19,5,9
Twitter Ads,AT|SN|Brand,02/27/19,7,23
Twitter Ads,AT|SN|Brand,03/02/19,15,33
Twitter Ads,AT|SN|Brand,03/05/19,12,41
Twitter Ads,AT|SN|Brand,03/08/19,6,25
Twitter Ads,AT|SN|Brand,03/11/19,12,32
Twitter Ads,AT|SN|Brand,03/14/19,22,40
Twitter Ads,AT|SN|Brand,03/17/19,15,30
Twitter Ads,AT|SN|Brand,03/20/19,16,38
Twitter Ads,AT|SN|Brand,03/23/19,12,30
Twitter Ads,AT|SN|Brand,03/26/19,10,23
Twitter Ads,AT|SN|Brand,03/29/19,12,23
Twitter Ads,AT|SN|Brand,04/01/19,4,22
Twitter Ads,AT|SN|Brand,04/04/19,6,21
Twitter Ads,AT|SN|Brand,04/07/19,4,25
Twitter Ads,AT|SN|Brand,04/10/19,15,32
Twitter Ads,AT|SN|Brand,04/13/19,11,25
Twitter Ads,AT|SN|Brand,04/16/19,22,48
Twitter Ads,AT|SN|Brand,04/19/19,11,38
Twitter Ads,AT|SN|Brand,04/22/19,13,30
Twitter Ads,AT|SN|Brand,04/25/19,11,31
Twitter Ads,AT|SN|Brand,04/28/19,5,15
Twitter Ads,AT|SN|Brand,05/01/19,20,40
Twitter Ads,AT|SN|Brand,05/07/19,7,19
Twitter Ads,AT|SN|Brand,05/10/19,17,38
Twitter Ads,AT|SN|Brand,05/13/19,9,29
Twitter Ads,AT|SN|Brand,05/16/19,16,26
Twitter Ads,AT|SN|Brand,05/19/19,11,18
Twitter Ads,AT|SN|Brand,05/22/19,10,22
Twitter Ads,AT|SN|Brand,05/25/19,6,11
Twitter Ads,AT|SN|Brand,05/28/19,5,23
Twitter Ads,AT|SN|Brand,05/31/19,12,20
Twitter Ads,AT|SN|Brand,06/03/19,10,34
Twitter Ads,AT|SN|Brand,06/06/19,13,32
Twitter Ads,AT|SN|Brand,06/09/19,10,33
Twitter Ads,AT|SN|Brand,06/12/19,12,30
Twitter Ads,AT|SN|Brand,06/15/19,9,21
Twitter Ads,AT|SN|Brand,06/18/19,14,37
Twitter Ads,AT|SN|Brand,06/21/19,15,42
Twitter Ads,AT|SN|Brand,06/24/19,10,35
Twitter Ads,AT|SN|Brand,06/27/19,7,20
Twitter Ads,AT|SN|Brand,06/30/19,7,27
Twitter Ads,AT|SN|Brand,07/03/19,19,34
Twitter Ads,AT|SN|Brand,07/06/19,10,31
Twitter Ads,AT|SN|Brand,07/09/19,14,33
Twitter Ads,AT|SN|Brand,07/12/19,9,27
Twitter Ads,AT|SN|Brand,07/15/19,12,37
Twitter Ads,AT|SN|Brand,07/18/19,11,22
Twitter Ads,AT|SN|Brand,07/21/19,10,17
Twitter Ads,AT|SN|Brand,07/24/19,10,27
Twitter Ads,AT|SN|Brand,07/27/19,9,22
Twitter Ads,AT|SN|Brand,07/30/19,10,23
Twitter Ads,AT|SN|Brand,08/02/19,6,21
Twitter Ads,AT|SN|Brand,08/05/19,10,23
Twitter Ads,AT|SN|Brand,08/08/19,19,26
Twitter Ads,AT|SN|Brand,08/11/19,6,10
Twitter Ads,AT|SN|Brand,08/14/19,4,15
Twitter Ads,AT|SN|Brand,08/17/19,7,14
Twitter Ads,AT|SN|Brand,08/20/19,10,26
Twitter Ads,AT|SN|Brand,08/23/19,7,18
Twitter Ads,AT|SN|Brand,08/26/19,15,32
Twitter Ads,AT|SN|Brand,08/29/19,8,22
Twitter Ads,AT|SN|Brand,09/01/19,10,21
Twitter Ads,AT|SN|Brand,09/04/19,10,19
Twitter Ads,AT|SN|Brand,09/07/19,16,20
Twitter Ads,AT|SN|Brand,09/10/19,9,26
Twitter Ads,AT|SN|Brand,09/13/19,9,24
Twitter Ads,AT|SN|Brand,09/16/19,12,29
Twitter Ads,AT|SN|Brand,09/19/19,12,18
Twitter Ads,AT|SN|Brand,09/22/19,10,16
Twitter Ads,AT|SN|Brand,09/25/19,6,21
Twitter Ads,AT|SN|Brand,09/28/19,8,17
Twitter Ads,AT|SN|Brand,10/01/19,13,24
Twitter Ads,AT|SN|Brand,10/04/19,13,26
Twitter Ads,AT|SN|Brand,10/07/19,23,42
Twitter Ads,AT|SN|Brand,10/10/19,12,25
Twitter Ads,AT|SN|Brand,10/13/19,9,15
Twitter Ads,AT|SN|Brand,10/16/19,11,22
Twitter Ads,AT|SN|Brand,10/19/19,12,18
Twitter Ads,AT|SN|Brand,10/22/19,9,23
Twitter Ads,AT|SN|Brand,10/25/19,9,22
Twitter Ads,AT|SN|Brand,10/28/19,9,16
Twitter Ads,AT|SN|Brand,10/31/19,7,17
Twitter Ads,AT|SN|Brand,11/03/19,5,11
Twitter Ads,AT|SN|Brand,11/06/19,10,27
Twitter Ads,AT|SN|Brand,11/09/19,6,13
Twitter Ads,AT|SN|Brand,11/12/19,9,27
Twitter Ads,AT|SN|Brand,11/15/19,8,23
Twitter Ads,AT|SN|Brand,11/18/19,10,25
Twitter Ads,AT|SN|Brand,11/21/19,20,63
Twitter Ads,AT|SN|Brand,11/24/19,16,41
Twitter Ads,AT|SN|Brand,11/27/19,11,46
Twitter Ads,AT|SN|Brand,11/30/19,27,57
Twitter Ads,AT|SN|Brand,12/03/19,28,76
Twitter Ads,AT|SN|Brand,12/06/19,18,43
Twitter Ads,AT|SN|Brand,12/09/19,21,53
Twitter Ads,AT|SN|Brand,12/12/19,33,79
Twitter Ads,AT|SN|Brand,12/15/19,18,45
Twitter Ads,AT|SN|Brand,12/18/19,30,77
Twitter Ads,AT|SN|Brand,12/21/19,19,52
Twitter Ads,AT|SN|Brand,12/24/19,14,36
Twitter Ads,AT|SN|Brand,12/27/19,26,59
Twitter Ads,AT|SN|Brand,12/30/19,26,59
Twitter Ads,AT|SN|Longboard|Generisch,01/25/19,14,125
Twitter Ads,AT|SN|Longboard|Generisch,01/28/19,5,109
Twitter Ads,AT|SN|Longboard|Generisch,01/31/19,4,81
Twitter Ads,AT|SN|Longboard|Generisch,02/03/19,4,100
Twitter Ads,AT|SN|Longboard|Generisch,02/06/19,8,82
Twitter Ads,AT|SN|Longboard|Generisch,02/09/19,23,133
Twitter Ads,AT|SN|Longboard|Generisch,02/12/19,16,124
Twitter Ads,AT|SN|Skate|Generisch,01/01/19,0,45
Twitter Ads,AT|SN|Skate|Generisch,01/04/19,2,41
Twitter Ads,AT|SN|Skate|Generisch,01/07/19,0,66
Twitter Ads,AT|SN|Skate|Generisch,01/10/19,0,49
Twitter Ads,AT|SN|Skate|Generisch,01/13/19,6,104
Twitter Ads,AT|SN|Skate|Generisch,01/16/19,6,130
Twitter Ads,AT|SN|Skate|Generisch,01/19/19,3,112
Twitter Ads,AT|SN|Skate|Generisch,01/22/19,1,134
Twitter Ads,AT|SN|Skate|Generisch,01/25/19,6,131
Twitter Ads,AT|SN|Skate|Generisch,01/28/19,1,127
Twitter Ads,AT|SN|Skate|Generisch,01/31/19,3,79
Twitter Ads,AT|SN|Skate|Generisch,02/03/19,4,92
Twitter Ads,AT|SN|Skate|Generisch,02/06/19,4,139
Twitter Ads,AT|SN|Skate|Generisch,02/09/19,5,138
Twitter Ads,AT|SN|Skate|Generisch,02/12/19,9,156
Twitter Ads,AT|SN|Skate|Generisch,12/19/19,1,25
Twitter Ads,AT|SN|Skate|Generisch,12/22/19,0,40
Twitter Ads,AT|SN|Skate|Generisch,12/25/19,0,61
Twitter Ads,AT|SN|Skate|Generisch,12/28/19,1,50
Twitter Ads,AT|SN|Skate|Generisch,12/31/19,3,33
Twitter Ads,AT|SN|Skullcandy,01/03/19,0,35
Twitter Ads,AT|SN|Skullcandy,01/06/19,0,27
Twitter Ads,AT|SN|Skullcandy,01/09/19,2,29
Twitter Ads,AT|SN|Skullcandy,01/12/19,2,26
Twitter Ads,AT|SN|Skullcandy,01/15/19,2,30
Twitter Ads,AT|SN|Skullcandy,01/18/19,1,31
Twitter Ads,AT|SN|Skullcandy,01/21/19,1,26
Twitter Ads,AT|SN|Skullcandy,01/24/19,1,19
Twitter Ads,AT|SN|Skullcandy,01/27/19,0,32
Twitter Ads,AT|SN|Skullcandy,01/30/19,1,28
Twitter Ads,AT|SN|Skullcandy,02/02/19,2,36
Twitter Ads,AT|SN|Skullcandy,02/05/19,0,25
Twitter Ads,AT|SN|Skullcandy,02/08/19,2,22
Twitter Ads,AT|SN|Skullcandy,02/11/19,0,29
Twitter Ads,AT|SN|Skullcandy,02/14/19,0,6
Twitter Ads,AT|SN|Skullcandy,12/18/19,0,14
Twitter Ads,AT|SN|Skullcandy,12/21/19,0,41
Twitter Ads,AT|SN|Skullcandy,12/24/19,1,32
Twitter Ads,AT|SN|Skullcandy,12/27/19,0,32
Twitter Ads,AT|SN|Skullcandy,12/30/19,1,23
Twitter Ads,AT|SN|Snow Bindungen|Brands,01/25/19,0,5
Twitter Ads,AT|SN|Snow Bindungen|Brands,01/28/19,0,10
Twitter Ads,AT|SN|Snow Bindungen|Brands,01/31/19,0,15
Twitter Ads,AT|SN|Snow Bindungen|Brands,02/03/19,1,6
Twitter Ads,AT|SN|Snow Bindungen|Brands,02/06/19,0,11
Twitter Ads,AT|SN|Snow Bindungen|Brands,02/09/19,1,9
Twitter Ads,AT|SN|Snow Bindungen|Brands,02/12/19,0,8
Twitter Ads,AT|SN|Snowboard|Generisch,01/21/19,7,39
Twitter Ads,AT|SN|Snowboard|Generisch,01/24/19,5,78
Twitter Ads,AT|SN|Snowboard|Generisch,01/27/19,62,533
Twitter Ads,AT|SN|Snowboard|Generisch,01/30/19,86,635
Twitter Ads,AT|SN|Snowboard|Generisch,02/02/19,67,767
Twitter Ads,AT|SN|Snowboard|Generisch,02/05/19,65,761
Twitter Ads,AT|SN|Snowboard|Generisch,02/08/19,79,930
Twitter Ads,AT|SN|Snowboard|Generisch,02/11/19,91,1273
Twitter Ads,AT|SN|Snowboard|Generisch,02/14/19,17,179
Twitter Ads,AT|SN|Snowboards|Brands,01/03/19,3,56
Twitter Ads,AT|SN|Snowboards|Brands,01/06/19,1,38
Twitter Ads,AT|SN|Snowboards|Brands,01/09/19,2,56
Twitter Ads,AT|SN|Snowboards|Brands,01/12/19,2,35
Twitter Ads,AT|SN|Snowboards|Brands,01/15/19,4,37
Twitter Ads,AT|SN|Snowboards|Brands,01/18/19,2,30
Twitter Ads,AT|SN|Snowboards|Brands,01/21/19,1,37
Twitter Ads,AT|SN|Snowboards|Brands,01/24/19,2,43
Twitter Ads,AT|SN|Snowboards|Brands,01/27/19,7,75
Twitter Ads,AT|SN|Snowboards|Brands,01/30/19,4,56
Twitter Ads,AT|SN|Snowboards|Brands,02/02/19,5,58
Twitter Ads,AT|SN|Snowboards|Brands,02/05/19,4,39
Twitter Ads,AT|SN|Snowboards|Brands,02/08/19,3,33
Twitter Ads,AT|SN|Snowboards|Brands,02/11/19,2,44
Twitter Ads,AT|SN|Snowboards|Brands,02/14/19,3,10
Twitter Ads,AT|SN|Snowboards|Brands,12/14/19,3,64
Twitter Ads,AT|SN|Snowboards|Brands,12/17/19,4,63
Twitter Ads,AT|SN|Snowboards|Brands,12/20/19,0,51
Twitter Ads,AT|SN|Snowboards|Brands,12/23/19,2,65
Twitter Ads,AT|SN|Snowboards|Brands,12/26/19,1,25
Twitter Ads,AT|SN|Snowboards|Brands,12/29/19,4,46
Twitter Ads,AT|SN|Snow Helme|Brands,01/27/19,2,11
Twitter Ads,AT|SN|Snow Helme|Brands,01/30/19,0,1
Twitter Ads,AT|SN|Snow Helme|Brands,02/02/19,0,14
Twitter Ads,AT|SN|Snow Helme|Brands,02/05/19,0,1
Twitter Ads,AT|SN|Snow Helme|Brands,02/08/19,0,3
Twitter Ads,AT|SN|Snow Helme|Brands,02/11/19,0,6
Twitter Ads,AT|SN|Snow Hosen|Brands,01/18/19,0,2
Twitter Ads,AT|SN|Snow Hosen|Brands,01/21/19,0,2
Twitter Ads,AT|SN|Snow Hosen|Brands,01/28/19,1,1
Twitter Ads,AT|SN|Snow Hosen|Brands,02/02/19,0,4
Twitter Ads,AT|SN|Snow Hosen|Brands,02/08/19,0,1
Twitter Ads,AT|SN|Snow Jacken|Brands,01/25/19,0,6
Twitter Ads,AT|SN|Snow Jacken|Brands,01/28/19,0,3
Twitter Ads,AT|SN|Snow Jacken|Brands,01/31/19,0,2
Twitter Ads,AT|SN|Snow Jacken|Brands,02/03/19,1,6
Twitter Ads,AT|SN|Snow Jacken|Brands,02/06/19,0,1
Twitter Ads,AT|SN|Snow Jacken|Brands,02/10/19,1,7
Twitter Ads,AT|SN|Snow Jacken|Brands,02/13/19,0,2
Twitter Ads,AT|SN|Snow Schuhe|Brands,01/25/19,1,18
Twitter Ads,AT|SN|Snow Schuhe|Brands,01/28/19,0,18
Twitter Ads,AT|SN|Snow Schuhe|Brands,01/31/19,0,11
Twitter Ads,AT|SN|Snow Schuhe|Brands,02/03/19,0,11
Twitter Ads,AT|SN|Snow Schuhe|Brands,02/06/19,0,7
Twitter Ads,AT|SN|Snow Schuhe|Brands,02/09/19,0,8
Twitter Ads,AT|SN|Snow Schuhe|Brands,02/12/19,0,15
Twitter Ads,AT|SN|Splitboard|Brands,01/24/19,3,84
Twitter Ads,AT|SN|Splitboard|Brands,01/27/19,8,218
Twitter Ads,AT|SN|Splitboard|Brands,01/30/19,7,142
Twitter Ads,AT|SN|Splitboard|Brands,02/02/19,5,154
Twitter Ads,AT|SN|Splitboard|Brands,02/05/19,2,127
Twitter Ads,AT|SN|Splitboard|Brands,02/08/19,2,75
Twitter Ads,AT|SN|Splitboard|Brands,02/11/19,1,101
Twitter Ads,AT|SN|Splitboard|Brands,02/14/19,0,15
Twitter Ads,Bonus Kasko,04/03/19,1,145
Twitter Ads,Bonus Kasko,04/06/19,1,64
Twitter Ads,Bonus Kasko,04/09/19,7,109
Twitter Ads,Bonus Kasko,04/12/19,3,100
Twitter Ads,Bonus Kasko,04/15/19,2,117
Twitter Ads,Bonus Kasko,04/18/19,4,114
Twitter Ads,Bonus Kasko,04/21/19,1,75
Twitter Ads,Bonus Kasko,04/24/19,4,114
Twitter Ads,Bonus Kasko,04/27/19,0,59
Twitter Ads,Bonus Kasko,04/30/19,0,109
Twitter Ads,Bonus Kasko,05/03/19,5,110
Twitter Ads,Bonus Kasko,05/06/19,3,189
Twitter Ads,Bonus Kasko,05/09/19,3,50
Twitter Ads,Bonus Kasko,05/12/19,2,58
Twitter Ads,Bonus Kasko,05/15/19,2,111
Twitter Ads,Bonus Kasko,05/18/19,1,45
Twitter Ads,Bonus Kasko,05/21/19,4,136
Twitter Ads,Bonus Kasko,05/24/19,1,88
Twitter Ads,Bonus Kasko,05/27/19,6,152
Twitter Ads,Bonus Kasko,05/30/19,6,74
Twitter Ads,Bonus Kasko,06/02/19,3,66
Twitter Ads,Bonus Kasko,06/05/19,3,161
Twitter Ads,Bonus Kasko,06/08/19,2,51
Twitter Ads,Bonus Kasko,06/11/19,6,139
Twitter Ads,Bonus Kasko,06/14/19,5,84
Twitter Ads,Bonus Kasko,06/17/19,4,136
Twitter Ads,Bonus Kasko,06/20/19,5,115
Twitter Ads,Bonus Kasko,06/23/19,4,81
Twitter Ads,Bonus Kasko,06/26/19,4,127
Twitter Ads,Bonus Kasko,06/29/19,1,60
Twitter Ads,Carfinder,05/16/19,9,1179
Twitter Ads,Carfinder,05/19/19,2,593
Twitter Ads,Carfinder,05/22/19,4,284
Twitter Ads,Carfinder,05/25/19,13,256
Twitter Ads,Carfinder,05/28/19,9,306
Twitter Ads,Carfinder,05/31/19,18,347
Twitter Ads,Carfinder,06/03/19,10,514
Twitter Ads,Carfinder,06/06/19,12,311
Twitter Ads,Carfinder,06/09/19,6,305
Twitter Ads,Carfinder,06/12/19,15,297
Twitter Ads,Carfinder,06/15/19,8,196
Twitter Ads,Carfinder,06/18/19,5,252
Twitter Ads,Carfinder,06/21/19,8,243
Twitter Ads,Carfinder,06/24/19,18,300
Twitter Ads,Carfinder,06/27/19,12,225
Twitter Ads,Carfinder,06/30/19,10,202
Twitter Ads,Carfinder,07/03/19,9,229
Twitter Ads,Carfinder,07/06/19,6,202
Twitter Ads,Carfinder,07/09/19,7,247
Twitter Ads,Carfinder,07/12/19,7,241
Twitter Ads,Carfinder,07/15/19,5,254
Twitter Ads,Carfinder,07/18/19,14,254
Twitter Ads,Carfinder,07/21/19,11,227
Twitter Ads,Carfinder,07/24/19,5,304
Twitter Ads,Carfinder,07/27/19,9,170
Twitter Ads,Carfinder,07/30/19,12,270
Twitter Ads,Carfinder,08/02/19,11,268
Twitter Ads,Carfinder,08/05/19,12,218
Twitter Ads,Carfinder,08/08/19,7,256
Twitter Ads,Carfinder,08/11/19,5,187
Twitter Ads,Carfinder,08/14/19,8,240
Twitter Ads,Carfinder,08/25/19,4,124
Twitter Ads,Carfinder,08/28/19,2,146
Twitter Ads,Carfinder,08/31/19,5,133
Twitter Ads,Carfinder,09/03/19,3,139
Twitter Ads,Carfinder,09/06/19,6,193
Twitter Ads,Carfinder,09/09/19,4,89
Twitter Ads,Carfinder,09/12/19,7,189
Twitter Ads,Carfinder,09/15/19,1,99
Twitter Ads,Carfinder,09/18/19,2,125
Twitter Ads,Carfinder,09/21/19,7,127
Twitter Ads,Carfinder,09/24/19,8,173
Twitter Ads,Carfinder,09/27/19,7,162
Twitter Ads,Carfinder,09/30/19,7,158
Twitter Ads,DE | PLA,01/03/19,176,7425
Twitter Ads,DE | PLA,01/06/19,230,10380
Twitter Ads,DE | PLA,01/09/19,165,7799
Twitter Ads,DE | PLA,01/12/19,150,6117
Twitter Ads,DE | PLA,01/15/19,192,8636
Twitter Ads,DE | PLA,01/18/19,155,6988
Twitter Ads,DE | PLA,01/21/19,147,6348
Twitter Ads,DE | PLA,01/24/19,89,4795
Twitter Ads,DE | PLA,01/27/19,132,6556
Twitter Ads,DE | PLA,01/30/19,88,5660
Twitter Ads,DE | PLA,02/02/19,114,6278
Twitter Ads,DE | PLA,02/05/19,116,5959
Twitter Ads,DE | PLA,02/08/19,121,6649
Twitter Ads,DE | PLA,02/11/19,150,6414
Twitter Ads,DE | PLA,02/14/19,16,1233
Twitter Ads,DE | PLA,05/04/19,47,3613
Twitter Ads,DE | PLA,05/07/19,45,3635
Twitter Ads,DE | PLA,05/10/19,82,4232
Twitter Ads,DE | PLA,05/13/19,41,2949
Twitter Ads,DE | PLA,05/16/19,61,3817
Twitter Ads,DE | PLA,05/19/19,25,2636
Twitter Ads,DE | PLA,05/22/19,57,3787
Twitter Ads,DE | PLA,05/25/19,27,2606
Twitter Ads,DE | PLA,05/28/19,53,3500
Twitter Ads,DE | PLA,05/31/19,82,4161
Twitter Ads,DE | PLA,06/03/19,27,2447
Twitter Ads,DE | PLA,06/06/19,26,2135
Twitter Ads,DE | PLA,06/09/19,91,6223
Twitter Ads,DE | PLA,06/12/19,115,6815
Twitter Ads,DE | PLA,06/15/19,61,4798
Twitter Ads,DE | PLA,06/18/19,71,3699
Twitter Ads,DE | PLA,06/21/19,58,3206
Twitter Ads,DE | PLA,06/24/19,89,3818
Twitter Ads,DE | PLA,06/27/19,22,1896
Twitter Ads,DE | PLA,06/30/19,51,3837
Twitter Ads,DE | PLA,07/03/19,65,5301
Twitter Ads,DE | PLA,07/06/19,38,3399
Twitter Ads,DE | PLA,07/09/19,70,4612
Twitter Ads,DE | PLA,07/12/19,50,4495
Twitter Ads,DE | PLA,07/15/19,101,6445
Twitter Ads,DE | PLA,07/18/19,77,6696
Twitter Ads,DE | PLA,07/21/19,81,7254
Twitter Ads,DE | PLA,07/24/19,84,6554
Twitter Ads,DE | PLA,07/27/19,48,5139
